"candidate_name","candidate_party","candidate_votes","total_registered_votes","total_polled_votes","total_valid_votes","total_rejected_votes","PA_ID","year","failed","sum_valid_votes"
"Abida naz","Tehreek-e-Labbaik Pakistan",5496,"210308","81270","79905","1365","PS-66",2018,0,79905
"Ahmer bilal","Pakistan Rah-e-Haq Party",635,"210308","81270","79905","1365","PS-66",2018,0,79905
"Azhar Muhammad Shaikh","Pakistan Tehreek-e-Insaf",19663,"210308","81270","79905","1365","PS-66",2018,0,79905
"Faisal Farooq","Independent",57,"210308","81270","79905","1365","PS-66",2018,0,79905
"Fatima zahra","Independent",148,"210308","81270","79905","1365","PS-66",2018,0,79905
"KaleemShaikh","Pakistan Muslim League (N)",1695,"210308","81270","79905","1365","PS-66",2018,0,79905
"Kamran Shafique","Independent",84,"210308","81270","79905","1365","PS-66",2018,0,79905
"Muhammad asif memon","Independent",526,"210308","81270","79905","1365","PS-66",2018,0,79905
"Muhammad Farhan Baba","Independent",498,"210308","81270","79905","1365","PS-66",2018,0,79905
"Muhammad rashid khilji","Muttahida Qaumi Movement Pakistan",27485,"210308","81270","79905","1365","PS-66",2018,0,79905
"Muhammad Usman","Mohajir Qaumi Movement Pakistan",190,"210308","81270","79905","1365","PS-66",2018,0,79905
"Mukhtiar ahmed dhamrah","Pakistan Peoples Party Parliamentarians",12944,"210308","81270","79905","1365","PS-66",2018,0,79905
"Noor Muhammad","Independent",205,"210308","81270","79905","1365","PS-66",2018,0,79905
"Saleem Khuwaja","Independent",49,"210308","81270","79905","1365","PS-66",2018,0,79905
"Samar hussain","Independent",155,"210308","81270","79905","1365","PS-66",2018,0,79905
"Syed Babar Yawar Shah","Independent",434,"210308","81270","79905","1365","PS-66",2018,0,79905
"Syed Muhammad Ahmed Rasheed","Pak Sarzameen Party",3011,"210308","81270","79905","1365","PS-66",2018,0,79905
"Tanveer Ahmed Siddique","Pakistan Sunni Tehreek",172,"210308","81270","79905","1365","PS-66",2018,0,79905
"Abdul Jabbar","Independent",63,"161718","161718","64783","0","PS-67",2018,0,51135
"Irfan Anjum","Independent",61,"161718","161718","64783","0","PS-67",2018,0,51135
"Javed Baloch","Independent",38,"161718","161718","64783","0","PS-67",2018,0,51135
"Manthar Ali Jatoi","Independent",73,"161718","161718","64783","0","PS-67",2018,0,51135
"Mir Atiq Ullah Talpur","Pak Sarzameen Party",3305,"161718","161718","64783","0","PS-67",2018,0,51135
"Muhammad Asif","Allah-o-Akbar Tehreek",372,"161718","161718","64783","0","PS-67",2018,0,51135
"Muhammad Fahad Abbasi","Pakistan Muslim League (N)",1022,"161718","161718","64783","0","PS-67",2018,0,51135
"Muhammad Fareed Qureshi","Independent",399,"161718","161718","64783","0","PS-67",2018,0,51135
"Muhammad Ibrahim Azam","All Pakistan Muslim League",297,"161718","161718","64783","0","PS-67",2018,0,51135
"Muhammad Sagheer","Pakistan Peoples Party Parliamentarians",11972,"161718","161718","64783","0","PS-67",2018,0,51135
"Nasir Hussain Qureshi","Muttahida Qaumi Movement Pakistan",22329,"161718","161718","64783","0","PS-67",2018,0,51135
"Rashid Ahmed","Mohajir Qaumi Movement Pakistan",160,"161718","161718","64783","0","PS-67",2018,0,51135
"Raza Muhammad Abbasi","Tehreek-e-Labbaik Pakistan",8061,"161718","161718","64783","0","PS-67",2018,0,51135
"Syed Ameer Shah Bukhari","Independent",151,"161718","161718","64783","0","PS-67",2018,0,51135
"Syed Farhad Ali","Muttahida Majlis-e-Amal Pakistan",2616,"161718","161718","64783","0","PS-67",2018,0,51135
"Syed Sajid Ali","Pakistan Sunni Tehreek",212,"161718","161718","64783","0","PS-67",2018,0,51135
"Umaid Ali Junejo","Pakistan Tehreek-e-Insaf",4,"161718","161718","64783","0","PS-67",2018,0,51135
"Ahmed Noonari","Independent",1618,"147191","80930","76280","4650","PS-68",2018,0,76280
"Ali Murtaza","Independent",29,"147191","80930","76280","4650","PS-68",2018,0,76280
"Ghulam Murtaza Memon","Independent",259,"147191","80930","76280","4650","PS-68",2018,0,76280
"Ghulam Rasool Mirbahar","Independent",48,"147191","80930","76280","4650","PS-68",2018,0,76280
"Hussain Ali","Independent",167,"147191","80930","76280","4650","PS-68",2018,0,76280
"Mir Ali Hyder Talpur","Grand Democratic Alliance",20736,"147191","80930","76280","4650","PS-68",2018,0,76280
"Mir Jawad Ali Talpur","Independent",67,"147191","80930","76280","4650","PS-68",2018,0,76280
"Muhammad Altaf Nizamani","Pakistan Tehreek-e-Insaf",13801,"147191","80930","76280","4650","PS-68",2018,0,76280
"Muhammad Essa jagsi","Independent",113,"147191","80930","76280","4650","PS-68",2018,0,76280
"Muhammad Irfan","Independent",177,"147191","80930","76280","4650","PS-68",2018,0,76280
"Muhammad Juman Kehar","Independent",85,"147191","80930","76280","4650","PS-68",2018,0,76280
"Muhammad Khan","Independent",1469,"147191","80930","76280","4650","PS-68",2018,0,76280
"Qadir Bux Khan Nizamani","Pakistan Peoples Party (Shaheed Bhutto)",354,"147191","80930","76280","4650","PS-68",2018,0,76280
"Rai Singh","Independent",4517,"147191","80930","76280","4650","PS-68",2018,0,76280
"Shafique Ahmed Bhatti","Independent",23,"147191","80930","76280","4650","PS-68",2018,0,76280
"Syed Aijaz Hussain Shah","Pakistan Peoples Party Parliamentarians",32659,"147191","80930","76280","4650","PS-68",2018,0,76280
"Yar Muhammad","Independent",158,"147191","80930","76280","4650","PS-68",2018,0,76280
"Abdul Karim Soomro","Pakistan Peoples Party Parliamentarians",32105,"127750","66189","63198","2991","PS-69",2018,0,63198
"Abdul Latif Soomro","Independent",1347,"127750","66189","63198","2991","PS-69",2018,0,63198
"Abdul Qadir Soomro","Independent",188,"127750","66189","63198","2991","PS-69",2018,0,63198
"Abdul Raheem Katiar","Grand Democratic Alliance",19484,"127750","66189","63198","2991","PS-69",2018,0,63198
"Fayaz Raheem Katiar","Independent",158,"127750","66189","63198","2991","PS-69",2018,0,63198
"Kawish Bagh Ali","Tabdeeli Pasand Party Pakistan",302,"127750","66189","63198","2991","PS-69",2018,0,63198
"Khurram Kareem Soomro","Independent",92,"127750","66189","63198","2991","PS-69",2018,0,63198
"Syed Zulfiqar Ali Shah","Pakistan Tehreek-e-Insaf",9522,"127750","66189","63198","2991","PS-69",2018,0,63198
"Agha Shamasuddin Khan","Independent",916,"210152","101733","97096","4637","PS-7",2018,0,97096
"Agha Taimoor Khan","Grand Democratic Alliance",30782,"210152","101733","97096","4637","PS-7",2018,0,97096
"Asghar Ali","Majlis-e-Wahdat-e-Muslimeen Pakistan",2463,"210152","101733","97096","4637","PS-7",2018,0,97096
"Babar Ahmed","Independent",350,"210152","101733","97096","4637","PS-7",2018,0,97096
"Faraz Shaikh","Independent",122,"210152","101733","97096","4637","PS-7",2018,0,97096
"Ghulam Fareed","Independent",908,"210152","101733","97096","4637","PS-7",2018,0,97096
"Imtiaz Ahmed Shaikh","Pakistan Peoples Party Parliamentarians",50311,"210152","101733","97096","4637","PS-7",2018,0,97096
"Majid Ali Memon","Independent",60,"210152","101733","97096","4637","PS-7",2018,0,97096
"Shafqat Ali","Independent",304,"210152","101733","97096","4637","PS-7",2018,0,97096
"Shah Waliullah Shah","Muttahida Majlis-e-Amal Pakistan",10094,"210152","101733","97096","4637","PS-7",2018,0,97096
"Syed Momin Ali Shah","Independent",60,"210152","101733","97096","4637","PS-7",2018,0,97096
"Tanweer Ahmed","Independent",469,"210152","101733","97096","4637","PS-7",2018,0,97096
"Zeb ur Rehman Mahar","Barabri Party Pakistan",257,"210152","101733","97096","4637","PS-7",2018,0,97096
"Bashir Ahmed","Pakistan Peoples Party Parliamentarians",44385,"141681","76034","72436","3598","PS-70",2018,0,72436
"Ghulam Sarwar Laghari","Independent",17,"141681","76034","72436","3598","PS-70",2018,0,72436
"Gul Hassan","Muttahida Majlis-e-Amal Pakistan",2743,"141681","76034","72436","3598","PS-70",2018,0,72436
"Izhar Shah","Pak Sarzameen Party",259,"141681","76034","72436","3598","PS-70",2018,0,72436
"Manzoor Ahmed","Allah-o-Akbar Tehreek",80,"141681","76034","72436","3598","PS-70",2018,0,72436
"Muhammad Halepota","Independent",93,"141681","76034","72436","3598","PS-70",2018,0,72436
"Muhammad Hanifo","Independent",108,"141681","76034","72436","3598","PS-70",2018,0,72436
"Muhammad Saleh Halepoto","Independent",57,"141681","76034","72436","3598","PS-70",2018,0,72436
"Riaz Ahmed","Grand Democratic Alliance",22967,"141681","76034","72436","3598","PS-70",2018,0,72436
"Rizwana","Pakistan Muslim League (N)",531,"141681","76034","72436","3598","PS-70",2018,0,72436
"Sagheer Ahmed Laghari","Independent",65,"141681","76034","72436","3598","PS-70",2018,0,72436
"Shahid Ahmed","Independent",1047,"141681","76034","72436","3598","PS-70",2018,0,72436
"Tabasum Sahar","Independent",84,"141681","76034","72436","3598","PS-70",2018,0,72436
"Abdul aziz jamali","Independent",121,"159817","83697","78694","5003","PS-71",2018,0,78694
"Ghulam ali nazmani","Independent",184,"159817","83697","78694","5003","PS-71",2018,0,78694
"Ghulam mustafa","Muttahida Majlis-e-Amal Pakistan",3438,"159817","83697","78694","5003","PS-71",2018,0,78694
"Mir Abdullah Khan","Grand Democratic Alliance",32822,"159817","83697","78694","5003","PS-71",2018,0,78694
"Mir Allah Bux Talpur","Pakistan Peoples Party Parliamentarians",38727,"159817","83697","78694","5003","PS-71",2018,0,78694
"Mir Ghulam Rasool","Independent",52,"159817","83697","78694","5003","PS-71",2018,0,78694
"Mir Ghulam Shah","Independent",923,"159817","83697","78694","5003","PS-71",2018,0,78694
"Mir Irfan Talpur","Independent",112,"159817","83697","78694","5003","PS-71",2018,0,78694
"Mir Yar Muhammad","Independent",349,"159817","83697","78694","5003","PS-71",2018,0,78694
"muhammad hassan jamali","Independent",188,"159817","83697","78694","5003","PS-71",2018,0,78694
"Nadir Hussain Khuwaja","Independent",36,"159817","83697","78694","5003","PS-71",2018,0,78694
"Nawab Abu Bakar Talpur","Pakistan Tehreek-e-Insaf",1455,"159817","83697","78694","5003","PS-71",2018,0,78694
"Shabir Ahmed jammali","Independent",74,"159817","83697","78694","5003","PS-71",2018,0,78694
"Shahjahan Shah","Independent",36,"159817","83697","78694","5003","PS-71",2018,0,78694
"Zaffar Ali","Independent",177,"159817","83697","78694","5003","PS-71",2018,0,78694
"Abdul Wahid","Muttahida Majlis-e-Amal Pakistan",4696,"160770","90248","86493","3755","PS-72",2018,0,86493
"Ghulam Qadir Pathan","Tehreek-e-Labbaik Pakistan",1715,"160770","90248","86493","3755","PS-72",2018,0,86493
"Hasnain Ali Mirza","Grand Democratic Alliance",43111,"160770","90248","86493","3755","PS-72",2018,0,86493
"Mirza Saqlain Abbas Baig","Independent",880,"160770","90248","86493","3755","PS-72",2018,0,86493
"Sain Bux Jamali","Independent",150,"160770","90248","86493","3755","PS-72",2018,0,86493
"Sayed Ali Bux Shah","Pakistan Peoples Party Parliamentarians",35588,"160770","90248","86493","3755","PS-72",2018,0,86493
"Sikandar Ali Shah","Independent",353,"160770","90248","86493","3755","PS-72",2018,0,86493
"Abdul Rehman","Independent",84,"150295","87165","82782","4383","PS-73",2018,0,82782
"Allah bachayo","Independent",51,"150295","87165","82782","4383","PS-73",2018,0,82782
"Allah Bux notire","Muttahida Majlis-e-Amal Pakistan",2493,"150295","87165","82782","4383","PS-73",2018,0,82782
"Anwar Ali","Independent",292,"150295","87165","82782","4383","PS-73",2018,0,82782
"Fehmida Mirza","Grand Democratic Alliance",37364,"150295","87165","82782","4383","PS-73",2018,0,82782
"Gul Muhammad Jakhrani","Independent",28,"150295","87165","82782","4383","PS-73",2018,0,82782
"Haji Muhammad Ramzan","Independent",31,"150295","87165","82782","4383","PS-73",2018,0,82782
"Muhammad Ibrahim","Independent",506,"150295","87165","82782","4383","PS-73",2018,0,82782
"Muhammad Rafique","Pakistan Tehreek-e-Insaf",481,"150295","87165","82782","4383","PS-73",2018,0,82782
"Muhammad Siddique","Independent",80,"150295","87165","82782","4383","PS-73",2018,0,82782
"Muhammad Soomar","Independent",205,"150295","87165","82782","4383","PS-73",2018,0,82782
"Naik Muhammad Bhatti","Independent",90,"150295","87165","82782","4383","PS-73",2018,0,82782
"Pir Muhammad Ali Sarhandi","Tehreek-e-Labbaik Pakistan",2814,"150295","87165","82782","4383","PS-73",2018,0,82782
"Shahab ul Din Ahmed","Independent",618,"150295","87165","82782","4383","PS-73",2018,0,82782
"Taj Muhammad","Pakistan Peoples Party Parliamentarians",37645,"150295","87165","82782","4383","PS-73",2018,0,82782
"Abdul Jabbar","Independent",50,"143566","83024","78590","4434","PS-74",2018,0,78590
"Fayaz","Independent",391,"143566","83024","78590","4434","PS-74",2018,0,78590
"Fehmida Mirza","Independent",425,"143566","83024","78590","4434","PS-74",2018,0,78590
"Imran Shah","Independent",1098,"143566","83024","78590","4434","PS-74",2018,0,78590
"Khalil ur Rehman","Independent",21,"143566","83024","78590","4434","PS-74",2018,0,78590
"Muhammad Aslam Rahoo","Independent",226,"143566","83024","78590","4434","PS-74",2018,0,78590
"Muhammad Ismail Rahoo","Pakistan Peoples Party Parliamentarians",44953,"143566","83024","78590","4434","PS-74",2018,0,78590
"Sajjad Ali","Independent",380,"143566","83024","78590","4434","PS-74",2018,0,78590
"Sanam","Allah-o-Akbar Tehreek",468,"143566","83024","78590","4434","PS-74",2018,0,78590
"Syed Daud Shah","Muttahida Majlis-e-Amal Pakistan",1692,"143566","83024","78590","4434","PS-74",2018,0,78590
"Zulfiqar Ali Mirza","Grand Democratic Alliance",28886,"143566","83024","78590","4434","PS-74",2018,0,78590
"Abdul Ghani Mallah","Independent",460,"188436","82028","78440","3588","PS-75",2018,0,78440
"Abdul Rehman Mallah","Independent",250,"188436","82028","78440","3588","PS-75",2018,0,78440
"Muhammad Ismail Memon","Muttahida Majlis-e-Amal Pakistan",7358,"188436","82028","78440","3588","PS-75",2018,0,78440
"Mukhtiar Ali","Independent",1833,"188436","82028","78440","3588","PS-75",2018,0,78440
"Najaf Ali","Independent",1776,"188436","82028","78440","3588","PS-75",2018,0,78440
"Najaf Ali Khan Laghari","Independent",2905,"188436","82028","78440","3588","PS-75",2018,0,78440
"Nazir Ahmed Soomro","Independent",1456,"188436","82028","78440","3588","PS-75",2018,0,78440
"Parveen Laghari","Independent",127,"188436","82028","78440","3588","PS-75",2018,0,78440
"Sunny","Pakistan Tehreek-e-Insaf",593,"188436","82028","78440","3588","PS-75",2018,0,78440
"Syed Naseer Ahmed Shah Sheerazi","Independent",275,"188436","82028","78440","3588","PS-75",2018,0,78440
"Syed Shah Hussain Shah Sheerazi","Pakistan Peoples Party Parliamentarians",61407,"188436","82028","78440","3588","PS-75",2018,0,78440
"Abdullah","Independent",1024,"147826","69339","66446","2893","PS-77",2018,0,66445
"Abdullah Adam Gandro","Muttahida Majlis-e-Amal Pakistan",2991,"147826","69339","66446","2893","PS-77",2018,0,66445
"Arslan bux brohi","Pakistan Tehreek-e-Insaf",5128,"147826","69339","66446","2893","PS-77",2018,0,66445
"Hakim Ali Brohi","Independent",565,"147826","69339","66446","2893","PS-77",2018,0,66445
"Jameel Samoon","Independent",261,"147826","69339","66446","2893","PS-77",2018,0,66445
"Lakhmir Khan Palari","Independent",2337,"147826","69339","66446","2893","PS-77",2018,0,66445
"Mansoor Ahmed Memon","Independent",865,"147826","69339","66446","2893","PS-77",2018,0,66445
"Manzoor Ahmed Khushik","Independent",257,"147826","69339","66446","2893","PS-77",2018,0,66445
"Muhammed Dawood","Independent",499,"147826","69339","66446","2893","PS-77",2018,0,66445
"Qurban Ali Mangsi","Independent",81,"147826","69339","66446","2893","PS-77",2018,0,66445
"Ramesh Kumar Luhana","Independent",36,"147826","69339","66446","2893","PS-77",2018,0,66445
"Riaz Hussain Shah Sheerazi","Pakistan Peoples Party Parliamentarians",50909,"147826","69339","66446","2893","PS-77",2018,0,66445
"Shah Nawaz Brohi","Grand Democratic Alliance",775,"147826","69339","66446","2893","PS-77",2018,0,66445
"Syed Aijaz Ali Shah Sheerazi","Independent",86,"147826","69339","66446","2893","PS-77",2018,0,66445
"Syed Karim Dino Shah Sheerazi","Independent",32,"147826","69339","66446","2893","PS-77",2018,0,66445
"Syed Pir Ghulam Rehmani Shah","Independent",33,"147826","69339","66446","2893","PS-77",2018,0,66445
"Tahir Ahmed Memon","Independent",566,"147826","69339","66446","2893","PS-77",2018,0,66445
"Abdul Hameed Panhwar","Independent",492,"146307","60746","57859","2887","PS-78",2018,0,57859
"Abdul Majeed Samoon","Muttahida Majlis-e-Amal Pakistan",3841,"146307","60746","57859","2887","PS-78",2018,0,57859
"Ali Hassan","Pakistan Peoples Party Parliamentarians",48835,"146307","60746","57859","2887","PS-78",2018,0,57859
"Umatul Hafeez Shahbazi","Independent",343,"146307","60746","57859","2887","PS-78",2018,0,57859
"Zaib Niazi","Pakistan Tehreek-e-Insaf",4348,"146307","60746","57859","2887","PS-78",2018,0,57859
"Abdul Wahab","Muttahida Majlis-e-Amal Pakistan",3192,"146196","61065","57863","3202","PS-79",2018,0,57863
"Dildar Ahmed Khaskheli","Independent",2603,"146196","61065","57863","3202","PS-79",2018,0,57863
"Jam Awais Bijar Khan Jokhio","Pakistan Peoples Party Parliamentarians",43869,"146196","61065","57863","3202","PS-79",2018,0,57863
"Mitho Khan Baloch","Pakistan Tehreek-e-Insaf",4500,"146196","61065","57863","3202","PS-79",2018,0,57863
"Muhammad Asif Bhat","Pakistan Sunni Tehreek",1433,"146196","61065","57863","3202","PS-79",2018,0,57863
"Muhammad Umar Nahyo","Independent",947,"146196","61065","57863","3202","PS-79",2018,0,57863
"Rafique Ahmed Ursani","Independent",437,"146196","61065","57863","3202","PS-79",2018,0,57863
"Saddam Hussain Panhwar","Pakistan Justice & Democratic Party",174,"146196","61065","57863","3202","PS-79",2018,0,57863
"Waheed Ali Rind Baloch","Independent",708,"146196","61065","57863","3202","PS-79",2018,0,57863
"Abdullah","Muttahida Majlis-e-Amal Pakistan",16882,"182255","101760","95525","6235","PS-8",2018,0,95525
"Abid Hussain Jatoi","Independent",107,"182255","101760","95525","6235","PS-8",2018,0,95525
"Amanullah Pahore","Independent",98,"182255","101760","95525","6235","PS-8",2018,0,95525
"Ameer Ali Jatoi","Independent",26893,"182255","101760","95525","6235","PS-8",2018,0,95525
"Irfan Ahmed Khan Jatoi","Independent",211,"182255","101760","95525","6235","PS-8",2018,0,95525
"Jahangir Mahar","Independent",773,"182255","101760","95525","6235","PS-8",2018,0,95525
"Moinuddin  Pahore","Pakistan Peoples Party Parliamentarians",11545,"182255","101760","95525","6235","PS-8",2018,0,95525
"Muhammad Arif Khan Mahar","Independent",195,"182255","101760","95525","6235","PS-8",2018,0,95525
